DATE TIME GAME ID MATCH 3WAY DOUBLE CHANCE OV/UN 2.5 GG/NG
06/08/2024 19:00 62665 QARABAG FK vs PFC LUDOGORETS 1945 RAZGRAD 1.81 3.60 4.40 1.21 1.28 1.95 1.92 1.82 1.86 1.88
06/08/2024 20:00 24744 MALMO FF vs PAOK THESSALONIKI 2.34 3.30 3.05 1.36 1.32 1.59 1.77 1.98 1.63 2.20
06/08/2024 20:15 48252 FC MIDTJYLLAND vs FERENCVAROSI BUDAPEST 1.92 3.50 3.95 1.24 1.29 1.85 2.03 1.73 1.91 1.83
06/08/2024 21:00 56009 SPARTA PRAGUE vs FOTBAL CLUB FCSB 1.54 4.20 5.80 1.14 1.21 2.39 1.77 1.99 1.91 1.83
06/08/2024 21:00 35309 FC DYNAMO KYIV vs GLASGOW RANGERS 2.24 3.45 3.10 1.35 1.30 1.64 1.70 2.07 1.60 2.24
06/08/2024 21:30 92569 LILLE OSC vs FENERBAHCE ISTANBUL 2.19 3.30 3.30 1.32 1.32 1.66 1.98 1.77 1.80 1.94
06/08/2024 21:45 5071 FC SALZBURG vs FC TWENTE 1.80 3.75 4.20 1.22 1.26 1.97 1.68 2.11 1.67 2.13
06/08/2024 19:30 30107 FK PANEVEZYS vs MACCABI TEL AVIV FC 11.00 6.00 1.27 3.60 1.13 1.06 1.62 2.25 2.21 1.64
06/08/2024 20:00 77675 PETROCUB HINCESTI vs THE NEW SAINTS FC 1.69 3.95 4.90 1.19 1.25 2.15 1.93 1.85 1.95 1.83
06/08/2024 19:30 23403 BORUSSIA DORTMUND vs VILLARREAL 1.97 3.80 3.25 1.29 1.23 1.68 1.35 2.85 1.34 2.90
06/08/2024 19:00 6945 FC NOAH YEREVAN vs AEK ATHENS 7.00 4.90 1.38 2.65 1.16 1.11 1.58 2.23 1.84 1.87
06/08/2024 13:00 35793 GRAZER AK 1902 vs AL-AHLI SAUDI FC 3.35 3.50 2.02 1.64 1.27 1.28 1.56 2.23 1.50 2.37
07/08/2024 02:00 99995 CHELSEA vs REAL MADRID 2.80 4.00 2.17 1.62 1.24 1.40 1.40 2.70 1.39 2.75
07/08/2024 02:30 23251 BARCELONA vs AC MILAN 2.16 3.95 2.85 1.39 1.24 1.62 1.44 2.60 1.42 2.65
06/08/2024 12:30 11799 LAMBTON JAFFAS FC vs MELBOURNE VICTORY 15.00 8.80 1.11 4.00 1.04 1.02 1.17 4.20 1.69 2.00
06/08/2024 12:30 60213 FITZROY CITY vs MODBURY JETS SC 3.70 4.50 1.70 1.91 1.18 1.24 1.30 3.10 1.36 2.85
06/08/2024 12:30 92591 SOUTH MELBOURNE FC vs WELLINGTON PHOENIX FC 2.55 3.85 2.32 1.50 1.23 1.42 1.41 2.60 1.39 2.70
06/08/2024 13:30 29993 OLYMPIC KINGSWAY SC vs EDGEWORTH FC 2.10 3.95 2.85 1.36 1.22 1.60 1.34 2.95 1.33 2.95
06/08/2024 18:30 39091 FK ATMOSFERA vs FC HEGELMANN KAUNAS 8.80 5.60 1.27 - - - - - - -
